Generation,Boltzmann average,Boltzmann clones,Boltzmann diversity,Boltzmann max,Boltzmann parentsAvg,Boltzmann replacementAvg,
422,40.415,67.0,0.5166,56.995,45.395,42.288
423,40.342,74.0,0.4975,56.995,47.697,45.313
424,41.034,67.0,0.5341,56.995,42.939,45.546
425,40.089,74.0,0.4641,56.995,48.047,44.190
426,40.852,75.0,0.5016,56.995,46.081,45.048
427,40.594,76.0,0.5025,56.995,46.984,47.631
428,41.158,77.0,0.4841,56.995,46.121,45.149
429,41.150,80.0,0.475,56.995,46.716,47.734
430,41.371,76.0,0.4975,56.995,47.810,45.859
431,41.126,70.0,0.5166,56.995,44.116,45.846
432,40.146,69.0,0.505,56.995,46.365,45.757
433,41.451,79.0,0.4591,56.995,45.325,46.151
434,40.998,82.0,0.4741,56.995,44.570,43.307
435,40.457,82.0,0.4708,56.995,49.992,44.352
436,43.256,92.0,0.415,56.995,44.716,49.286
437,41.411,78.0,0.4825,56.995,45.681,48.017
438,40.996,82.0,0.4766,56.995,46.371,46.505
439,40.496,73.0,0.5133,56.995,43.975,46.021
440,39.984,69.0,0.5191,56.995,45.714,45.743
441,40.569,80.0,0.4825,56.995,45.060,46.258
442,41.244,85.0,0.4475,56.995,46.005,46.417
443,41.534,79.0,0.4616,56.995,47.233,44.688
444,41.601,75.0,0.4866,57.253,45.362,44.736
445,41.379,91.0,0.4316,57.253,49.190,44.850
446,42.201,87.0,0.4583,57.253,46.203,47.562
447,41.894,95.0,0.42,57.253,46.165,45.153
448,41.029,79.0,0.4825,57.253,46.966,46.534
449,41.585,78.0,0.4916,57.253,47.276,46.274
450,41.971,78.0,0.47,57.253,47.176,43.824
451,41.675,88.0,0.4491,57.253,49.152,46.347
452,42.124,82.0,0.4683,57.253,48.250,47.498
453,41.075,69.0,0.5383,57.253,46.126,48.576
454,41.530,78.0,0.4883,57.253,46.232,47.674
455,42.281,87.0,0.44,57.253,46.517,48.140
456,41.857,87.0,0.4558,57.253,46.753,47.473
457,42.198,91.0,0.425,57.253,47.487,45.076
458,43.162,91.0,0.42,57.253,48.621,47.294
459,42.476,83.0,0.4566,57.253,47.315,46.140
460,41.561,74.0,0.5058,57.253,45.921,48.794
461,42.753,84.0,0.4583,57.253,50.910,46.854
462,43.652,89.0,0.435,57.253,46.647,50.031
463,41.770,80.0,0.4866,57.253,45.896,45.870
464,41.809,87.0,0.4433,57.253,48.877,44.881
465,42.290,83.0,0.4758,57.253,45.546,48.028
466,41.541,81.0,0.4691,57.253,47.879,47.405
467,42.398,86.0,0.4558,57.253,45.522,48.003
468,41.730,82.0,0.42,57.253,47.282,47.276
469,42.158,82.0,0.4525,57.253,48.470,48.568
470,43.653,88.0,0.4508,57.253,47.322,49.188
471,42.092,78.0,0.4783,57.253,45.806,45.553
472,41.057,65.0,0.5283,57.253,46.407,46.163
473,42.614,82.0,0.4666,57.253,48.843,48.771
474,43.211,93.0,0.4241,57.253,47.185,48.095
475,42.942,89.0,0.4516,57.253,49.371,47.529
476,43.010,85.0,0.4675,57.253,46.194,48.495
477,41.513,82.0,0.4683,57.253,43.653,45.411
478,40.129,72.0,0.4791,57.253,47.329,45.305
479,41.497,81.0,0.4733,57.253,47.656,44.816
480,41.788,86.0,0.4575,57.253,46.920,47.671
481,42.540,87.0,0.4575,57.253,47.339,48.544
482,42.590,88.0,0.4416,57.253,45.949,47.976
483,40.833,68.0,0.525,57.253,45.769,45.679
484,42.693,88.0,0.4133,57.253,49.407,47.728
485,42.171,81.0,0.4716,57.253,44.125,44.551
486,39.819,66.0,0.5275,57.253,45.399,49.133
487,41.038,80.0,0.4841,57.253,47.285,46.381
488,42.962,91.0,0.4458,57.253,49.949,50.288
489,44.408,95.0,0.4058,57.253,47.375,48.665
490,41.319,77.0,0.49,57.253,46.437,45.765
491,42.204,87.0,0.4433,57.253,49.521,45.742
492,41.772,76.0,0.5025,57.253,48.934,46.252
493,42.703,79.0,0.4891,57.253,48.073,47.276
494,41.749,73.0,0.5166,57.253,43.079,46.548
495,40.110,73.0,0.4966,57.253,47.279,45.503
496,41.496,79.0,0.4783,57.253,46.712,43.569
497,40.309,64.0,0.525,57.253,45.403,44.242
